year,formation,oil_bbl,gas_mcf,wells,computed_at
2016,SMKH,0.0,2593.0,1,2026-04-23T13:57:37.026244
2016,SNDC,222535.0,44084.0,26,2026-04-23T13:57:37.026244
2016,SNSD,3764.0,53915.0,65,2026-04-23T13:57:37.026244
2016,SPABK,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,SPGN,610322.0,135160.0,85,2026-04-23T13:57:37.026244
2016,SRMP,24702.0,6166.0,16,2026-04-23T13:57:37.026244
2016,STLS,5639.0,5446.0,9,2026-04-23T13:57:37.026244
2016,SUSX,220365.0,1466672.0,1144,2026-04-23T13:57:37.026244
2016,SX-SN,48179.0,338825.0,289,2026-04-23T13:57:37.026244
2016,TDWL,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,TMPS,185.0,3903.0,6,2026-04-23T13:57:37.026244
2016,TOPK,1830.0,181755.0,83,2026-04-23T13:57:37.026244
2016,TOPKA,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,TOPKB,0.0,7206.0,1,2026-04-23T13:57:37.026244
2016,TOPKC,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,TORCH,9448.0,15733.0,5,2026-04-23T13:57:37.026244
2016,TP-CD,507.0,719.0,3,2026-04-23T13:57:37.026244
2016,TPBT,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,TRDD,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,UNK,0.0,0.0,2,2026-04-23T13:57:37.026244
2016,VRMJ,0.0,16513214.0,1328,2026-04-23T13:57:37.026244
2016,WBNS,0.0,1478.0,6,2026-04-23T13:57:37.026244
2016,WEBR,3605761.0,406815.0,571,2026-04-23T13:57:37.026244
2016,WF-OC,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,WFCM,1048183.0,343097271.0,7468,2026-04-23T13:57:37.026244
2016,WFCMC,3252.0,694421.0,22,2026-04-23T13:57:37.026244
2016,WFCMP,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,WFCMS,2031.0,240831.0,1,2026-04-23T13:57:37.026244
2016,WFCRCC,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,WFILS,0.0,0.0,19,2026-04-23T13:57:37.026244
2016,WFOCCM,0.0,0.0,30,2026-04-23T13:57:37.026244
2016,WMFK,734774.0,177599058.0,4729,2026-04-23T13:57:37.026244
2016,WMFKC,376.0,74625.0,42,2026-04-23T13:57:37.026244
2016,WNGT,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,WRSW,2812.0,0.0,6,2026-04-23T13:57:37.026244
2016,WSTC,13976.0,3713403.0,260,2026-04-23T13:57:37.026244
2016,WSTCA,16.0,325479.0,22,2026-04-23T13:57:37.026244
2016,WSTCB,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,WSTCD,0.0,100.0,1,2026-04-23T13:57:37.026244
2016,WSTCF,0.0,0.0,2,2026-04-23T13:57:37.026244
2016,WSTCG,158.0,445394.0,30,2026-04-23T13:57:37.026244
2016,WSTFG,0.0,490.0,1,2026-04-23T13:57:37.026244
2016,ADMI,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,AMZN,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,COUGR,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,DJ-LK,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,DJINJ,0.0,0.0,14,2026-04-23T13:57:37.026244
2016,JNBCD,400.0,8146.0,1,2026-04-23T13:57:37.026244
2016,LKMR,0.0,0.0,1,2026-04-23T13:57:37.026244
2016,N-COM1,31649.0,193204.0,4,2026-04-23T13:57:37.026244
2016,NB-SR,120403.0,302978.0,5,2026-04-23T13:57:37.026244
2016,NBCDCL,139548.0,549503.0,6,2026-04-23T13:57:37.026244
2016,VRGL,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,ALMD,8929.0,279799.0,13,2026-04-23T13:57:37.026244
2017,APSP,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,ATOK,988.0,195.0,14,2026-04-23T13:57:37.026244
2017,BCKHN,6.0,105075.0,13,2026-04-23T13:57:37.026244
2017,BKCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,BLIN,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,BRCN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,BXTR,89.0,100143.0,7,2026-04-23T13:57:37.026244
2017,CARL,10727.0,10969.0,8,2026-04-23T13:57:37.026244
2017,CCRWF,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,CD-CRL,1167304.0,6766723.0,65,2026-04-23T13:57:37.026244
2017,CD-FH,5652728.0,31322039.0,307,2026-04-23T13:57:37.026244
2017,CDHL,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,CDMTN,56.0,243547.0,26,2026-04-23T13:57:37.026244
2017,CHIN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,CHRK,197112.0,299868.0,69,2026-04-23T13:57:37.026244
2017,CLCDFH,4020072.0,18951232.0,184,2026-04-23T13:57:37.026244
2017,CMEO,1346.0,968871.0,35,2026-04-23T13:57:37.026244
2017,CMEOC,0.0,39506.0,34,2026-04-23T13:57:37.026244
2017,COZZ,23299.0,6526011.0,1279,2026-04-23T13:57:37.026244
2017,CRCRN,37271.0,10480616.0,1545,2026-04-23T13:57:37.026244
2017,CRKE,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,CRTC,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,CRTS,105.0,0.0,2,2026-04-23T13:57:37.026244
2017,CSGMN,0.0,759.0,1,2026-04-23T13:57:37.026244
2017,CSLGT,3.0,115467.0,28,2026-04-23T13:57:37.026244
2017,CTARK,19.0,20400.0,3,2026-04-23T13:57:37.026244
2017,CTHRM,18.0,21969.0,1,2026-04-23T13:57:37.026244
2017,CTLR,408.0,203783.0,60,2026-04-23T13:57:37.026244
2017,CZ-CR,0.0,0.0,9,2026-04-23T13:57:37.026244
2017,Codell,7921664.0,70493935.0,3578,2026-04-23T13:57:37.026244
2017,D Sand,285588.0,1233704.0,787,2026-04-23T13:57:37.026244
2017,DGCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,DJSND,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,DK-LK,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,DK-PR,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,DKTA,40021.0,16752932.0,1012,2026-04-23T13:57:37.026244
2017,DMEDG,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,DSCR,70758.0,246397.0,38,2026-04-23T13:57:37.026244
2017,DSMS,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,EMRY,57.0,45254.0,17,2026-04-23T13:57:37.026244
2017,ENBLM,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,ENRD,0.0,2668142.0,28,2026-04-23T13:57:37.026244
2017,ENTNG,5.0,68494.0,1,2026-04-23T13:57:37.026244
2017,FMNG,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,FRLD,0.0,1885789.0,22,2026-04-23T13:57:37.026244
2017,FRLDC,18.0,286120997.0,2377,2026-04-23T13:57:37.026244
2017,FRPCL,0.0,64666.0,1,2026-04-23T13:57:37.026244
2017,FRSC,14313.0,12241.0,10,2026-04-23T13:57:37.026244
2017,FRTR,1668.0,81979.0,26,2026-04-23T13:57:37.026244
2017,FT-WS,0.0,68986.0,3,2026-04-23T13:57:37.026244
2017,FTHYS,191900.0,1503022.0,20,2026-04-23T13:57:37.026244
2017,FTLN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,FTUN,45485.0,5162831.0,221,2026-04-23T13:57:37.026244
2017,Fox Hills,3.0,10115.0,9,2026-04-23T13:57:37.026244
2017,GLLP,4031.0,7639.0,19,2026-04-23T13:57:37.026244
2017,GOSH,0.0,0.0,10,2026-04-23T13:57:37.026244
2017,GRRS,463.0,6486.0,10,2026-04-23T13:57:37.026244
2017,GRRV,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,Greenhorn,41423.0,399837.0,84,2026-04-23T13:57:37.026244
2017,HNKRT,2411.0,677809.0,80,2026-04-23T13:57:37.026244
2017,HOVS,0.0,28208.0,4,2026-04-23T13:57:37.026244
2017,HRMS,490.0,610074.0,46,2026-04-23T13:57:37.026244
2017,ILES,1478.0,369926.0,42,2026-04-23T13:57:37.026244
2017,ILESC,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,IS-DC,2665.0,184143.0,6,2026-04-23T13:57:37.026244
2017,ISMY,21549.0,115491.0,37,2026-04-23T13:57:37.026244
2017,J Sand,751613.0,12045971.0,6262,2026-04-23T13:57:37.026244
2017,J-CDL,428.0,2432.0,1,2026-04-23T13:57:37.026244
2017,JNBCD,1.0,1115.0,3,2026-04-23T13:57:37.026244
2017,KEYES,6449.0,69604.0,16,2026-04-23T13:57:37.026244
2017,KRTLD,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,LASAL,29.0,24931.0,4,2026-04-23T13:57:37.026244
2017,LDVLL,4331.0,469054718.0,127,2026-04-23T13:57:37.026244
2017,LEWS,97.0,35968.0,4,2026-04-23T13:57:37.026244
2017,LFTUN,157.0,51931.0,6,2026-04-23T13:57:37.026244
2017,LGKC,115006.0,1115.0,13,2026-04-23T13:57:37.026244
2017,LISMY,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,LKTA,2027.0,2976.0,18,2026-04-23T13:57:37.026244
2017,LNCE,164.0,548744.0,27,2026-04-23T13:57:37.026244
2017,LNSNG,25661.0,104436.0,42,2026-04-23T13:57:37.026244
2017,LOYD,90.0,43997.0,5,2026-04-23T13:57:37.026244
2017,LSNGA,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,LSNGB,4.0,0.0,2,2026-04-23T13:57:37.026244
2017,LSNGD,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,LW-MV,0.0,1718.0,3,2026-04-23T13:57:37.026244
2017,LWIS,4914.0,1594437.0,193,2026-04-23T13:57:37.026244
2017,LYNS,86337.0,0.0,39,2026-04-23T13:57:37.026244
2017,MCCL,67.0,116280.0,13,2026-04-23T13:57:37.026244
2017,MDDY,50327.0,2321.0,66,2026-04-23T13:57:37.026244
2017,MDDYD,4763.0,28069.0,1,2026-04-23T13:57:37.026244
2017,MDDYJ,5526.0,7263.0,12,2026-04-23T13:57:37.026244
2017,ME-PL,0.0,40151.0,1,2026-04-23T13:57:37.026244
2017,MENF,0.0,0.0,3,2026-04-23T13:57:37.026244
2017,MN-EM,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,MNCAB,0.0,72701.0,18,2026-04-23T13:57:37.026244
2017,MNCS,50043.0,14768697.0,303,2026-04-23T13:57:37.026244
2017,MNCSA,95.0,249938.0,23,2026-04-23T13:57:37.026244
2017,MNCSB,93575.0,5499065.0,721,2026-04-23T13:57:37.026244
2017,MNKP,1875.0,0.0,2,2026-04-23T13:57:37.026244
2017,MNRN,3100.0,31448.0,2,2026-04-23T13:57:37.026244
2017,MR-KY,3407.0,3473.0,1,2026-04-23T13:57:37.026244
2017,MR-MN,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,MR-SN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,MRPS,0.0,1646.0,2,2026-04-23T13:57:37.026244
2017,MRRW,670837.0,3992682.0,329,2026-04-23T13:57:37.026244
2017,MRRW5,0.0,24607.0,2,2026-04-23T13:57:37.026244
2017,MRRW7,12328.0,0.0,6,2026-04-23T13:57:37.026244
2017,MRRWA,1344.0,12624.0,4,2026-04-23T13:57:37.026244
2017,MRRWB,149092.0,881952.0,56,2026-04-23T13:57:37.026244
2017,MRRWU,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,MRSN,45097.0,302376.0,133,2026-04-23T13:57:37.026244
2017,MRTN,138438.0,50036.0,58,2026-04-23T13:57:37.026244
2017,MRV11,956.0,0.0,5,2026-04-23T13:57:37.026244
2017,MS-SL,740.0,0.0,2,2026-04-23T13:57:37.026244
2017,MS-SP,10223.0,0.0,6,2026-04-23T13:57:37.026244
2017,MSSP,90770.0,1030512.0,62,2026-04-23T13:57:37.026244
2017,MVDK,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,MVRD,3750.0,14604893.0,907,2026-04-23T13:57:37.026244
2017,MVRDC,0.0,626.0,32,2026-04-23T13:57:37.026244
2017,MWRY,163.0,46759.0,2,2026-04-23T13:57:37.026244
2017,N-COM,215505.0,1155634.0,94,2026-04-23T13:57:37.026244
2017,N-T-C,700.0,3734.0,5,2026-04-23T13:57:37.026244
2017,NAVA,0.0,0.0,3,2026-04-23T13:57:37.026244
2017,NB-CD,2962832.0,38949911.0,12118,2026-04-23T13:57:37.026244
2017,NB-FH,367574.0,2586629.0,17,2026-04-23T13:57:37.026244
2017,NB-TM,748.0,11869.0,11,2026-04-23T13:57:37.026244
2017,NBFHC,5155400.0,26441868.0,298,2026-04-23T13:57:37.026244
2017,NCMN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,NESLC,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,NEVA,76.0,0.0,2,2026-04-23T13:57:37.026244
2017,NFCC,3409166.0,15489305.0,136,2026-04-23T13:57:37.026244
2017,NGSD,7.0,713153.0,3,2026-04-23T13:57:37.026244
2017,Niobrara,89026051.0,487543507.0,10077,2026-04-23T13:57:37.026244
2017,OHCRK,1203.0,274872.0,59,2026-04-23T13:57:37.026244
2017,OSAGE,94117.0,0.0,9,2026-04-23T13:57:37.026244
2017,OSND,34605.0,0.0,17,2026-04-23T13:57:37.026244
2017,PAWN,2280.0,3572.0,1,2026-04-23T13:57:37.026244
2017,PAWNA,8290.0,23080.0,5,2026-04-23T13:57:37.026244
2017,PAWNB,2260.0,1103.0,2,2026-04-23T13:57:37.026244
2017,PCCF,104.0,1652394.0,146,2026-04-23T13:57:37.026244
2017,PNATK,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,PNLK,0.0,30306.0,1,2026-04-23T13:57:37.026244
2017,POCNC,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,PRDX,287.0,60072.0,5,2026-04-23T13:57:37.026244
2017,PRKM,151.0,244.0,4,2026-04-23T13:57:37.026244
2017,PRRE,30275.0,184260.0,110,2026-04-23T13:57:37.026244
2017,PRREB,27700.0,4252.0,73,2026-04-23T13:57:37.026244
2017,PSPR,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,RCRD,3206.0,0.0,6,2026-04-23T13:57:37.026244
2017,RCZCR,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,RDCV,0.0,205141.0,11,2026-04-23T13:57:37.026244
2017,RLNS,16025.0,4160687.0,1301,2026-04-23T13:57:37.026244
2017,RT-VJ,0.0,30547647.0,1052,2026-04-23T13:57:37.026244
2017,RTON,0.0,17321232.0,520,2026-04-23T13:57:37.026244
2017,RTONS,0.0,276487.0,17,2026-04-23T13:57:37.026244
2017,RTS-VJ,0.0,81784.0,9,2026-04-23T13:57:37.026244
2017,SECSG,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,SEGO,24519.0,4395001.0,387,2026-04-23T13:57:37.026244
2017,SHSP,2583.0,20064.0,8,2026-04-23T13:57:37.026244
2017,SHWNE,33657.0,0.0,17,2026-04-23T13:57:37.026244
2017,SIMSN,1189.0,1742.0,3,2026-04-23T13:57:37.026244
2017,SLTW,1803.0,1652.0,7,2026-04-23T13:57:37.026244
2017,SMKH,0.0,1840.0,1,2026-04-23T13:57:37.026244
2017,SNDC,110606.0,17693.0,27,2026-04-23T13:57:37.026244
2017,SNSD,3144.0,45546.0,59,2026-04-23T13:57:37.026244
2017,SPABK,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,SPGN,516924.0,125265.0,83,2026-04-23T13:57:37.026244
2017,SRMP,23462.0,5414.0,14,2026-04-23T13:57:37.026244
2017,STLS,9080.0,6370.0,8,2026-04-23T13:57:37.026244
2017,SUSX,171223.0,1172602.0,1093,2026-04-23T13:57:37.026244
2017,SX-SN,34311.0,297422.0,284,2026-04-23T13:57:37.026244
2017,TDWL,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,TMPS,118.0,4658.0,6,2026-04-23T13:57:37.026244
2017,TOPK,1642.0,240976.0,78,2026-04-23T13:57:37.026244
2017,TOPKA,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,TOPKB,0.0,2153.0,1,2026-04-23T13:57:37.026244
2017,TOPKC,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,TORCH,9106.0,9673.0,5,2026-04-23T13:57:37.026244
2017,TP-CD,440.0,1409.0,3,2026-04-23T13:57:37.026244
2017,TPBT,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,TRDD,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,UNK,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,VRMJ,0.0,14658406.0,1314,2026-04-23T13:57:37.026244
2017,WBNS,0.0,0.0,3,2026-04-23T13:57:37.026244
2017,WEBR,3273280.0,306759.0,606,2026-04-23T13:57:37.026244
2017,WF-OC,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WFCM,1063364.0,353209843.0,7892,2026-04-23T13:57:37.026244
2017,WFCMC,2331.0,529887.0,22,2026-04-23T13:57:37.026244
2017,WFCMP,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,WFCMS,1446.0,191671.0,1,2026-04-23T13:57:37.026244
2017,WFCRCC,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WFILS,3739.0,618099.0,21,2026-04-23T13:57:37.026244
2017,WFOCCM,0.0,0.0,30,2026-04-23T13:57:37.026244
2017,WMFK,646313.0,164722471.0,4718,2026-04-23T13:57:37.026244
2017,WMFKC,319.0,60601.0,42,2026-04-23T13:57:37.026244
2017,WNGT,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WOSJA,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WRSW,2624.0,0.0,6,2026-04-23T13:57:37.026244
2017,WSTC,14626.0,3525171.0,260,2026-04-23T13:57:37.026244
2017,WSTCA,24.0,489911.0,26,2026-04-23T13:57:37.026244
2017,WSTCB,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WSTCD,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WSTCF,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,WSTCG,445.0,610330.0,33,2026-04-23T13:57:37.026244
2017,WSTFG,0.0,6331.0,1,2026-04-23T13:57:37.026244
2017,ADMI,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,AMZN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,COUGR,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,DJ-LK,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,DJINJ,0.0,0.0,10,2026-04-23T13:57:37.026244
2017,FNTN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,LKMR,0.0,0.0,2,2026-04-23T13:57:37.026244
2017,LSTKA,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,MNKT,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,N-COM1,20684.0,160073.0,3,2026-04-23T13:57:37.026244
2017,NB-SR,372334.0,1507143.0,7,2026-04-23T13:57:37.026244
2017,NBCDCL,139852.0,694546.0,6,2026-04-23T13:57:37.026244
2017,PENN,0.0,0.0,1,2026-04-23T13:57:37.026244
2017,VRGL,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,ABCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,ALMD,7651.0,182862.0,13,2026-04-23T13:57:37.026244
2018,APSP,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,ATOK,207.0,226.0,14,2026-04-23T13:57:37.026244
2018,BCKHN,0.0,94261.0,13,2026-04-23T13:57:37.026244
2018,BKCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,BLFEN,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,BLFF,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,BLIN,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,BRCDK,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,BRCN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,BXTR,529.0,68895.0,7,2026-04-23T13:57:37.026244
2018,CARL,38556.0,43964.0,17,2026-04-23T13:57:37.026244
2018,CARLNB,54225.0,36615.0,1,2026-04-23T13:57:37.026244
2018,CD-CRL,1685297.0,9017988.0,75,2026-04-23T13:57:37.026244
2018,CD-FH,7558541.0,37987289.0,359,2026-04-23T13:57:37.026244
2018,CDHL,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,CDMTN,70.0,227547.0,25,2026-04-23T13:57:37.026244
2018,CHIN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,CHRK,132160.0,203763.0,71,2026-04-23T13:57:37.026244
2018,CLCDFH,5746273.0,26446249.0,252,2026-04-23T13:57:37.026244
2018,CMEO,1277.0,830337.0,35,2026-04-23T13:57:37.026244
2018,CMEOC,0.0,86955.0,31,2026-04-23T13:57:37.026244
2018,COUGR,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,COZZ,20953.0,6090481.0,1281,2026-04-23T13:57:37.026244
2018,CRCRN,30842.0,9321084.0,1546,2026-04-23T13:57:37.026244
2018,CRKE,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,CRTC,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,CRTS,25.0,0.0,2,2026-04-23T13:57:37.026244
2018,CSGMN,1090.0,6646.0,1,2026-04-23T13:57:37.026244
2018,CSLGT,4.0,109000.0,26,2026-04-23T13:57:37.026244
2018,CTARK,86.0,31128.0,3,2026-04-23T13:57:37.026244
2018,CTHRM,26.0,41510.0,1,2026-04-23T13:57:37.026244
2018,CTLR,321.0,281208.0,60,2026-04-23T13:57:37.026244
2018,CZ-CR,0.0,0.0,8,2026-04-23T13:57:37.026244
2018,Codell,7722084.0,54913070.0,3182,2026-04-23T13:57:37.026244
2018,D Sand,250363.0,883877.0,758,2026-04-23T13:57:37.026244
2018,DGCK,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,DJSND,85.0,699.0,11,2026-04-23T13:57:37.026244
2018,DK-J,2821.0,42.0,2,2026-04-23T13:57:37.026244
2018,DK-LK,0.0,0.0,4,2026-04-23T13:57:37.026244
2018,DK-PR,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,DKTA,43254.0,15469673.0,967,2026-04-23T13:57:37.026244
2018,DMEDG,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,DSCR,57821.0,245149.0,40,2026-04-23T13:57:37.026244
2018,EMRY,39.0,43744.0,11,2026-04-23T13:57:37.026244
2018,ENBLM,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,ENBMR,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,ENRD,0.0,2651938.0,26,2026-04-23T13:57:37.026244
2018,ENTNG,8.0,21404.0,1,2026-04-23T13:57:37.026244
2018,FMNG,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,FRLD,0.0,3275150.0,22,2026-04-23T13:57:37.026244
2018,FRLDC,36.0,290650400.0,2374,2026-04-23T13:57:37.026244
2018,FRPCL,0.0,154638.0,1,2026-04-23T13:57:37.026244
2018,FRSC,54804.0,25190.0,12,2026-04-23T13:57:37.026244
2018,FRTR,1105.0,64879.0,23,2026-04-23T13:57:37.026244
2018,FT-WS,52.0,213324.0,5,2026-04-23T13:57:37.026244
2018,FTHYS,146619.0,1216721.0,37,2026-04-23T13:57:37.026244
2018,FTLN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,FTUN,53074.0,4606125.0,219,2026-04-23T13:57:37.026244
2018,Fox Hills,4.0,9251.0,9,2026-04-23T13:57:37.026244
2018,GLLP,4141.0,1741.0,20,2026-04-23T13:57:37.026244
2018,GOSH,0.0,4640.0,10,2026-04-23T13:57:37.026244
2018,GRRS,379.0,5409.0,10,2026-04-23T13:57:37.026244
2018,GRRV,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,Greenhorn,72640.0,514655.0,84,2026-04-23T13:57:37.026244
2018,HNKRT,2396.0,945116.0,80,2026-04-23T13:57:37.026244
2018,HOVS,1.0,26471.0,4,2026-04-23T13:57:37.026244
2018,HRMS,488.0,721007.0,45,2026-04-23T13:57:37.026244
2018,ILES,480.0,141908.0,40,2026-04-23T13:57:37.026244
2018,ILESC,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,IS-DC,2063.0,169574.0,6,2026-04-23T13:57:37.026244
2018,ISMY,23627.0,146769.0,34,2026-04-23T13:57:37.026244
2018,J Sand,667533.0,8913293.0,5816,2026-04-23T13:57:37.026244
2018,J-2,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,J-3,1992.0,0.0,1,2026-04-23T13:57:37.026244
2018,J-CDL,263.0,5824.0,1,2026-04-23T13:57:37.026244
2018,KEYES,7215.0,54028.0,16,2026-04-23T13:57:37.026244
2018,KRTLD,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,LASAL,16.0,12282.0,4,2026-04-23T13:57:37.026244
2018,LDVLL,3100.0,422208526.0,118,2026-04-23T13:57:37.026244
2018,LEWS,221.0,32637.0,4,2026-04-23T13:57:37.026244
2018,LFTUN,34.0,27621.0,6,2026-04-23T13:57:37.026244
2018,LGKC,98648.0,576.0,13,2026-04-23T13:57:37.026244
2018,LISMY,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,LKTA,4490.0,1560.0,18,2026-04-23T13:57:37.026244
2018,LNCE,57.0,410156.0,25,2026-04-23T13:57:37.026244
2018,LNSNG,54668.0,54666.0,40,2026-04-23T13:57:37.026244
2018,LOYD,112.0,37121.0,5,2026-04-23T13:57:37.026244
2018,LSNGA,0.0,0.0,2,2026-04-23T13:57:37.026244
2018,LW-MV,88.0,14728.0,3,2026-04-23T13:57:37.026244
2018,LWIS,6471.0,1548943.0,185,2026-04-23T13:57:37.026244
2018,LYNS,69149.0,0.0,42,2026-04-23T13:57:37.026244
2018,MCCL,0.0,90395.0,12,2026-04-23T13:57:37.026244
2018,MDDY,46916.0,2343.0,59,2026-04-23T13:57:37.026244
2018,MDDYD,2076.0,11696.0,1,2026-04-23T13:57:37.026244
2018,MDDYJ,6616.0,5979.0,12,2026-04-23T13:57:37.026244
2018,ME-PL,0.0,35059.0,1,2026-04-23T13:57:37.026244
2018,MENF,0.0,0.0,3,2026-04-23T13:57:37.026244
2018,MN-EM,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,MNCAB,0.0,75736.0,17,2026-04-23T13:57:37.026244
2018,MNCS,48711.0,15340580.0,283,2026-04-23T13:57:37.026244
2018,MNCSA,118.0,223064.0,21,2026-04-23T13:57:37.026244
2018,MNCSB,79428.0,5335916.0,679,2026-04-23T13:57:37.026244
2018,MNKP,1316.0,0.0,2,2026-04-23T13:57:37.026244
2018,MNRN,6630.0,56115.0,1,2026-04-23T13:57:37.026244
2018,MR-KY,3077.0,3066.0,1,2026-04-23T13:57:37.026244
2018,MR-MN,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,MRPS,0.0,1215.0,2,2026-04-23T13:57:37.026244
2018,MRRW,647195.0,3888212.0,323,2026-04-23T13:57:37.026244
2018,MRRW5,0.0,20221.0,2,2026-04-23T13:57:37.026244
2018,MRRW7,11918.0,19.0,6,2026-04-23T13:57:37.026244
2018,MRRWA,951.0,10858.0,4,2026-04-23T13:57:37.026244
2018,MRRWB,141584.0,810983.0,54,2026-04-23T13:57:37.026244
2018,MRRWU,0.0,0.0,1,2026-04-23T13:57:37.026244
2018,MRSN,55746.0,290752.0,132,2026-04-23T13:57:37.026244
2018,MRTN,144498.0,42795.0,59,2026-04-23T13:57:37.026244
2018,MRV11,748.0,0.0,5,2026-04-23T13:57:37.026244
